province,city,year,price_yuan_per_sqm,yoy_pct
安徽,阜阳,2017,8939,35.52
安徽,阜阳,2018,8676,-2.94
安徽,阜阳,2019,7942,-8.46
安徽,阜阳,2020,8006,0.81
安徽,阜阳,2021,7211,-9.93
安徽,阜阳,2022,7168,-0.60
安徽,阜阳,2023,6462,-9.85
安徽,阜阳,2024,6356,-1.64
安徽,霍邱,2019,5919,
安徽,霍邱,2020,5643,-4.66
安徽,霍邱,2021,5643,0.00
安徽,霍邱,2022,5643,0.00
安徽,霍邱,2023,5643,0.00
安徽,霍邱,2024,5643,0.00
安徽,马鞍山,2015,4945,
安徽,马鞍山,2016,4833,-2.26
安徽,马鞍山,2017,5891,21.89
安徽,马鞍山,2018,6461,9.68
安徽,马鞍山,2019,7077,9.53
安徽,马鞍山,2020,7357,3.96
安徽,马鞍山,2021,9111,23.84
安徽,马鞍山,2022,9040,-0.78
安徽,马鞍山,2023,7784,-13.89
安徽,马鞍山,2024,7767,-0.22
安徽,黄山,2015,5581,
安徽,黄山,2016,5606,0.45
安徽,黄山,2017,8719,55.53
安徽,黄山,2018,8988,3.09
安徽,黄山,2019,8506,-5.36
安徽,黄山,2020,8366,-1.65
安徽,黄山,2021,8612,2.94
安徽,黄山,2022,8508,-1.21
安徽,黄山,2023,7775,-8.62
安徽,黄山,2024,7688,-1.12
山东,东营,2015,6134,
山东,东营,2016,6199,1.06
山东,东营,2017,6200,0.02
山东,东营,2018,7015,13.15
山东,东营,2019,7924,12.96
山东,东营,2020,7992,0.86
山东,东营,2021,7825,-2.09
山东,东营,2022,7716,-1.39
山东,东营,2023,7072,-8.35
山东,东营,2024,6968,-1.47
山东,临沂,2015,4364,
山东,临沂,2016,4625,5.98
山东,临沂,2017,5198,12.39
山东,临沂,2018,6171,18.72
山东,临沂,2019,7290,18.13
山东,临沂,2020,8224,12.81
山东,临沂,2021,9435,14.73
山东,临沂,2022,9349,-0.91
山东,临沂,2023,7394,-20.91
山东,临沂,2024,7200,-2.62
山东,垦利,2019,5608,
山东,垦利,2020,5661,0.95
山东,垦利,2021,5661,0.00
山东,垦利,2022,5661,0.00
山东,垦利,2023,5596,-1.15
山东,垦利,2024,5587,-0.16
山东,威海,2011,4933,
山东,威海,2012,5602,13.56
山东,威海,2013,6047,7.94
山东,威海,2014,5979,-1.12
山东,威海,2015,5580,-6.67
山东,威海,2016,5956,6.74
山东,威海,2017,8166,37.11
山东,威海,2018,10203,24.94
山东,威海,2019,10120,-0.81
山东,威海,2020,9819,-2.97
山东,威海,2021,9425,-4.01
山东,威海,2022,8679,-7.92
山东,威海,2023,7742,-10.80
山东,威海,2024,7742,0.00
山东,德州,2015,5243,
山东,德州,2016,5301,1.11
山东,德州,2017,6849,29.20
山东,德州,2018,8066,17.77
山东,德州,2019,8826,9.42
山东,德州,2020,8865,0.44
山东,德州,2021,9011,1.65
山东,德州,2022,8619,-4.35
山东,德州,2023,7131,-17.26
山东,德州,2024,6870,-3.66
山东,日照,2015,6060,
山东,日照,2016,5876,-3.04
山东,日照,2017,6764,15.11
山东,日照,2018,8757,29.46
山东,日照,2019,10119,15.55
山东,日照,2020,10099,-0.20
山东,日照,2021,10563,4.59
山东,日照,2022,9946,-5.84
山东,日照,2023,8251,-17.04
山东,日照,2024,8108,-1.73
山东,枣庄,2015,4473,
山东,枣庄,2016,4410,-1.41
山东,枣庄,2017,4939,12.00
山东,枣庄,2018,6166,24.84
山东,枣庄,2019,7646,24.00
山东,枣庄,2020,7948,3.95
山东,枣庄,2021,8736,9.91
山东,枣庄,2022,7905,-9.51
山东,枣庄,2023,7293,-7.74
山东,枣庄,2024,7289,-0.05
山东,泰安,2015,6704,
山东,泰安,2016,6944,3.58
山东,泰安,2017,8272,19.12
山东,泰安,2018,10466,26.52
山东,泰安,2019,11029,5.38
山东,泰安,2020,11015,-0.13
山东,泰安,2021,10293,-6.55
山东,泰安,2022,9582,-6.91
山东,泰安,2023,8644,-9.79
山东,泰安,2024,8304,-3.93
山东,济南,2010,7876,
山东,济南,2011,8507,8.01
山东,济南,2012,8417,-1.06
山东,济南,2013,9084,7.92
山东,济南,2014,9266,2.00
山东,济南,2015,9206,-0.65
山东,济南,2016,11573,25.71
山东,济南,2017,15715,35.79
山东,济南,2018,17532,11.56
山东,济南,2019,15924,-9.17
山东,济南,2020,15874,-0.31
山东,济南,2021,15329,-3.43
山东,济南,2022,15695,2.39
山东,济南,2023,14831,-5.50
山东,济南,2024,15057,1.52
山东,济宁,2015,5462,
山东,济宁,2016,5637,3.20
山东,济宁,2017,6617,17.39
山东,济宁,2018,7529,13.78
山东,济宁,2019,8208,9.02
山东,济宁,2020,8234,0.32
山东,济宁,2021,8919,8.32
山东,济宁,2022,8659,-2.92
山东,济宁,2023,7632,-11.86
山东,济宁,2024,7459,-2.27
山东,淄博,2014,6180,
山东,淄博,2015,5549,-10.21
山东,淄博,2016,5845,5.33
山东,淄博,2017,6972,19.28
山东,淄博,2018,8431,20.93
山东,淄博,2019,8611,2.13
山东,淄博,2020,8733,1.42
山东,淄博,2021,8734,0.01
山东,淄博,2022,8439,-3.38
山东,淄博,2023,7344,-12.98
山东,淄博,2024,7322,-0.30
山东,滨州,2015,4606,
山东,滨州,2016,4960,7.69
山东,滨州,2017,7219,45.54
山东,滨州,2018,7773,7.67
山东,滨州,2019,7793,0.26
山东,滨州,2020,7911,1.51
山东,滨州,2021,7568,-4.34
山东,滨州,2022,7409,-2.10
山东,滨州,2023,6647,-10.28
山东,滨州,2024,6597,-0.75
山东,潍坊,2011,4960,
山东,潍坊,2012,4907,-1.07
山东,潍坊,2013,5031,2.53
山东,潍坊,2014,4885,-2.90
山东,潍坊,2015,4622,-5.38
山东,潍坊,2016,4831,4.52
山东,潍坊,2017,5949,23.14
山东,潍坊,2018,6682,12.32
山东,潍坊,2019,6851,2.53
山东,潍坊,2020,6845,-0.09
山东,潍坊,2021,6908,0.92
山东,潍坊,2022,6735,-2.50
山东,潍坊,2023,6318,-6.19
山东,潍坊,2024,6242,-1.20
山东,烟台,2011,7571,
山东,烟台,2012,7609,0.50
山东,烟台,2013,8326,9.42
山东,烟台,2014,7344,-11.79
山东,烟台,2015,7435,1.24
山东,烟台,2016,8044,8.19
山东,烟台,2017,8730,8.53
山东,烟台,2018,10406,19.20
山东,烟台,2019,10363,-0.41
山东,烟台,2020,10291,-0.69
山东,烟台,2021,9916,-3.64
山东,烟台,2022,9252,-6.70
山东,烟台,2023,7499,-18.95
山东,烟台,2024,7531,0.43
山东,章丘,2017,11795,
山东,章丘,2018,10731,-9.02
山东,章丘,2019,9074,-15.44
山东,章丘,2020,9078,0.04
山东,章丘,2021,9101,0.25
山东,章丘,2022,9072,-0.32
山东,章丘,2023,7851,-13.46
山东,章丘,2024,7621,-2.93
山东,聊城,2015,5347,
山东,聊城,2016,5532,3.46
山东,聊城,2017,7679,38.81
山东,聊城,2018,9323,21.41
山东,聊城,2019,9652,3.53
山东,聊城,2020,9563,-0.92
山东,聊城,2021,11462,19.86
山东,聊城,2022,10991,-4.11
山东,聊城,2023,9133,-16.90
山东,聊城,2024,8991,-1.55
山东,莱芜,2015,4969,
山东,莱芜,2016,5114,2.92
山东,莱芜,2017,5731,12.06
山东,莱芜,2018,6992,22.00
山东,莱芜,2019,7496,7.21
山东,莱芜,2020,8143,8.63
山东,莱芜,2021,7603,-6.63
山东,莱芜,2022,7820,2.85
山东,莱芜,2023,7195,-7.99
山东,莱芜,2024,7076,-1.65
山东,菏泽,2015,4706,
山东,菏泽,2016,4712,0.13
山东,菏泽,2017,6100,29.46
山东,菏泽,2018,6470,6.07
山东,菏泽,2019,6032,-6.77
山东,菏泽,2020,5936,-1.59
山东,菏泽,2021,5820,-1.95
山东,菏泽,2022,6189,6.34
山东,菏泽,2023,5634,-8.97
山东,菏泽,2024,5609,-0.44
山东,诸城,2019,7291,
山东,诸城,2020,7288,-0.04
山东,诸城,2021,7298,0.14
山东,诸城,2022,7297,-0.01
山东,诸城,2023,6884,-5.66
山东,诸城,2024,6768,-1.69
山东,邹城市,2019,4628,
山东,邹城市,2020,5488,18.58
山东,邹城市,2021,5488,0.00
山东,邹城市,2022,5488,0.00
山东,邹城市,2023,5488,0.00
山东,邹城市,2024,5488,0.00
山东,青岛,2010,15525,
山东,青岛,2011,12649,-18.52
山东,青岛,2012,11649,-7.91
山东,青岛,2013,12719,9.19
山东,青岛,2014,12187,-4.18
山东,青岛,2015,12284,0.80
山东,青岛,2016,13414,9.20
山东,青岛,2017,17996,34.16
山东,青岛,2018,18637,3.56
山东,青岛,2019,16207,-13.04
山东,青岛,2020,16432,1.39
山东,青岛,2021,16079,-2.15
山东,青岛,2022,16450,2.31
山东,青岛,2023,14915,-9.33
山东,青岛,2024,14917,0.01
山西,临汾,2015,5078,
山西,临汾,2016,4788,-5.71
山西,临汾,2017,5108,6.68
山西,临汾,2018,5231,2.41
山西,临汾,2019,6189,18.31
山西,临汾,2020,6137,-0.84
山西,临汾,2021,7133,16.23
山西,临汾,2022,7163,0.42
山西,临汾,2023,6901,-3.66
山西,临汾,2024,6905,0.06
山西,吕梁,2019,4625,
山西,吕梁,2020,4631,0.13
山西,吕梁,2021,5069,9.46
山西,吕梁,2022,4806,-5.19
山西,吕梁,2023,5637,17.29
山西,吕梁,2024,5202,-7.72
山西,大同,2015,3448,
山西,大同,2016,3424,-0.70
山西,大同,2017,4101,19.77
山西,大同,2018,5207,26.97
山西,大同,2019,5655,8.60
山西,大同,2020,6391,13.02
山西,大同,2021,5971,-6.57
山西,大同,2022,6204,3.90
山西,大同,2023,5238,-15.57
山西,大同,2024,5375,2.62
山西,太原,2011,7315,
山西,太原,2012,7564,3.40
山西,太原,2013,8128,7.46
山西,太原,2014,8298,2.09
山西,太原,2015,8053,-2.95
山西,太原,2016,8241,2.33
山西,太原,2017,9617,16.70
山西,太原,2018,11883,23.56
山西,太原,2019,11660,-1.88
山西,太原,2020,11439,-1.90
山西,太原,2021,10344,-9.57
山西,太原,2022,9653,-6.68
山西,太原,2023,9213,-4.56
山西,太原,2024,9130,-0.90
山西,忻州,2015,4969,
山西,忻州,2016,4695,-5.51
山西,忻州,2017,4925,4.90
山西,忻州,2018,5462,10.90
山西,忻州,2019,5019,-8.11
山西,忻州,2020,5124,2.09
山西,忻州,2021,6538,27.60
山西,忻州,2022,6793,3.90
山西,忻州,2023,7036,3.58
山西,忻州,2024,7005,-0.44
山西,晋中,2015,5034,
山西,晋中,2016,5067,0.66
山西,晋中,2017,5608,10.68
山西,晋中,2018,7475,33.29
山西,晋中,2019,7887,5.51
山西,晋中,2020,7925,0.48
山西,晋中,2021,7685,-3.03
山西,晋中,2022,6947,-9.60
山西,晋中,2023,6188,-10.93
山西,晋中,2024,6105,-1.34
山西,晋城,2015,6076,
山西,晋城,2016,6200,2.04
山西,晋城,2017,6345,2.34
山西,晋城,2018,7378,16.28
山西,晋城,2019,8339,13.03
山西,晋城,2020,8675,4.03
山西,晋城,2021,8855,2.07
山西,晋城,2022,8439,-4.70
山西,晋城,2023,7997,-5.24
山西,晋城,2024,7919,-0.98
山西,朔州,2016,3562,
山西,朔州,2017,3514,-1.35
山西,朔州,2018,3579,1.85
山西,朔州,2019,3692,3.16
山西,朔州,2020,3714,0.60
山西,朔州,2021,3731,0.46
山西,朔州,2022,3801,1.88
山西,朔州,2023,4604,21.13
山西,朔州,2024,4677,1.59
山西,运城,2015,3786,
山西,运城,2016,3733,-1.40
山西,运城,2017,4060,8.76
山西,运城,2018,4693,15.59
山西,运城,2019,5465,16.45
山西,运城,2020,5523,1.06
山西,运城,2021,6061,9.74
山西,运城,2022,6105,0.73
山西,运城,2023,5815,-4.75
山西,运城,2024,5783,-0.55
山西,长治,2015,5673,
山西,长治,2016,5671,-0.04
山西,长治,2017,6321,11.46
山西,长治,2018,7115,12.56
山西,长治,2019,8687,22.09
山西,长治,2020,8953,3.06
山西,长治,2021,9109,1.74
山西,长治,2022,8656,-4.97
山西,长治,2023,8266,-4.51
山西,长治,2024,8297,0.38
山西,阳泉,2019,4385,
山西,阳泉,2020,4451,1.51
山西,阳泉,2021,4773,7.23
山西,阳泉,2022,4784,0.23
山西,阳泉,2023,5004,4.60
山西,阳泉,2024,5134,2.60
广东,东莞,2011,6472,
广东,东莞,2012,6677,3.17
广东,东莞,2013,7550,13.07
广东,东莞,2014,7862,4.13
广东,东莞,2015,8304,5.62
广东,东莞,2016,11557,39.17
广东,东莞,2017,13801,19.42
广东,东莞,2018,14694,6.47
广东,东莞,2019,15973,8.70
广东,东莞,2020,15882,-0.57
广东,东莞,2021,19637,23.64
广东,东莞,2022,21743,10.72
广东,东莞,2023,19985,-8.09
广东,东莞,2024,19716,-1.35
广东,中山,2011,5432,
广东,中山,2012,4845,-10.81
广东,中山,2013,5199,7.31
广东,中山,2014,6395,23.00
广东,中山,2015,5877,-8.10
广东,中山,2016,8082,37.52
广东,中山,2017,11175,38.27
广东,中山,2018,11653,4.28
广东,中山,2019,11108,-4.68
广东,中山,2020,10837,-2.44
广东,中山,2021,11549,6.57
广东,中山,2022,10562,-8.55
广东,中山,2023,9473,-10.31
广东,中山,2024,9346,-1.34
广东,云浮,2018,5994,
广东,云浮,2019,6242,4.14
广东,云浮,2020,6089,-2.45
广东,云浮,2021,6069,-0.33
广东,云浮,2022,6022,-0.77
广东,云浮,2023,5555,-7.75
广东,云浮,2024,5476,-1.42
广东,佛山,2010,5901,
广东,佛山,2011,6126,3.81
广东,佛山,2012,5954,-2.81
广东,佛山,2013,6228,4.60
广东,佛山,2014,6026,-3.24
广东,佛山,2015,6033,0.12
广东,佛山,2016,7103,17.74
广东,佛山,2017,10147,42.86
广东,佛山,2018,10820,6.63
广东,佛山,2019,12547,15.96
广东,佛山,2020,12898,2.80
广东,佛山,2021,14106,9.37
广东,佛山,2022,14680,4.07
广东,佛山,2023,13867,-5.54
广东,佛山,2024,13960,0.67
广东,台山,2017,6392,
广东,台山,2018,6442,0.78
广东,台山,2019,6666,3.48
广东,台山,2020,5885,-11.72
广东,台山,2021,5861,-0.41
广东,台山,2022,5861,0.00
广东,台山,2023,5519,-5.84
广东,台山,2024,5512,-0.13
广东,广州,2010,12840,
广东,广州,2011,14643,14.04
广东,广州,2012,16422,12.15
广东,广州,2013,19054,16.03
广东,广州,2014,18415,-3.35
广东,广州,2015,19855,7.82
广东,广州,2016,22742,14.54
广东,广州,2017,28349,24.65
广东,广州,2018,31831,12.28
广东,广州,2019,31423,-1.28
广东,广州,2020,30726,-2.22
广东,广州,2021,34690,12.90
广东,广州,2022,33294,-4.02
广东,广州,2023,30953,-7.03
广东,广州,2024,30363,-1.91
广东,惠州,2011,5489,
广东,惠州,2012,5652,2.97
广东,惠州,2013,5436,-3.82
广东,惠州,2014,5540,1.91
广东,惠州,2015,6076,9.68
广东,惠州,2016,8118,33.61
广东,惠州,2017,10145,24.97
广东,惠州,2018,9932,-2.10
广东,惠州,2019,9874,-0.58
广东,惠州,2020,9860,-0.14
广东,惠州,2021,10582,7.32
广东,惠州,2022,10841,2.45
广东,惠州,2023,9713,-10.40
广东,惠州,2024,9666,-0.48
广东,揭阳,2015,5481,
广东,揭阳,2016,4971,-9.30
广东,揭阳,2017,6047,21.65
广东,揭阳,2018,6121,1.22
广东,揭阳,2019,6718,9.75
广东,揭阳,2020,6548,-2.53
广东,揭阳,2021,6445,-1.57
广东,揭阳,2022,6691,3.82
广东,揭阳,2023,6489,-3.02
广东,揭阳,2024,6478,-0.17
广东,梅州,2017,7855,
广东,梅州,2018,6981,-11.13
广东,梅州,2019,5751,-17.62
广东,梅州,2020,5802,0.89
广东,梅州,2021,5799,-0.05
广东,梅州,2022,5763,-0.62
广东,梅州,2023,5926,2.83
广东,梅州,2024,6010,1.42
广东,汕头,2016,7535,
广东,汕头,2017,8272,9.78
广东,汕头,2018,8680,4.93
广东,汕头,2019,9492,9.35
广东,汕头,2020,9455,-0.39
广东,汕头,2021,9894,4.64
广东,汕头,2022,10412,5.24
广东,汕头,2023,9432,-9.41
广东,汕头,2024,9433,0.01
广东,汕尾,2017,7493,
广东,汕尾,2018,6619,-11.66
广东,汕尾,2019,6982,5.48
广东,汕尾,2020,7002,0.29
广东,汕尾,2021,7010,0.11
广东,汕尾,2022,7024,0.20
广东,汕尾,2023,6636,-5.52
广东,汕尾,2024,6721,1.28
广东,江门,2016,5443,
广东,江门,2017,6635,21.90
广东,江门,2018,7082,6.74
广东,江门,2019,7091,0.13
广东,江门,2020,6843,-3.50
广东,江门,2021,7529,10.02
广东,江门,2022,7406,-1.63
广东,江门,2023,6990,-5.62
广东,江门,2024,7003,0.19
广东,河源,2015,8157,
广东,河源,2016,6310,-22.64
广东,河源,2017,6377,1.06
广东,河源,2018,6393,0.25
广东,河源,2019,6351,-0.66
广东,河源,2020,6394,0.68
广东,河源,2021,6518,1.94
广东,河源,2022,5944,-8.81
广东,河源,2023,5467,-8.02
广东,河源,2024,5446,-0.38
广东,深圳,2010,16511,
广东,深圳,2011,17288,4.71
广东,深圳,2012,19143,10.73
广东,深圳,2013,24710,29.08
广东,深圳,2014,27892,12.88
广东,深圳,2015,41162,47.58
广东,深圳,2016,42942,4.32
广东,深圳,2017,51065,18.92
广东,深圳,2018,52779,3.36
广东,深圳,2019,54803,3.83
广东,深圳,2020,55085,0.51
广东,深圳,2021,56601,2.75
广东,深圳,2022,56934,0.59
广东,深圳,2023,57129,0.34
广东,深圳,2024,57430,0.53
广东,清远,2015,3803,
广东,清远,2016,3968,4.34
广东,清远,2017,6636,67.24
广东,清远,2018,7062,6.42
广东,清远,2019,7248,2.63
广东,清远,2020,7338,1.24
广东,清远,2021,7106,-3.16
广东,清远,2022,6289,-11.50
广东,清远,2023,6138,-2.40
广东,清远,2024,6130,-0.13
广东,湛江,2015,5581,
广东,湛江,2016,6352,13.81
广东,湛江,2017,6884,8.38
广东,湛江,2018,6715,-2.45
广东,湛江,2019,7688,14.49
广东,湛江,2020,8249,7.30
广东,湛江,2021,9027,9.43
广东,湛江,2022,8637,-4.32
广东,湛江,2023,8036,-6.96
广东,湛江,2024,8210,2.17
广东,潮州,2017,6315,
广东,潮州,2018,8524,34.98
广东,潮州,2019,6872,-19.38
广东,潮州,2020,6056,-11.87
广东,潮州,2021,6012,-0.73
广东,潮州,2022,6205,3.21
广东,潮州,2023,7059,13.76
广东,潮州,2024,7100,0.58
广东,珠海,2011,10677,
广东,珠海,2012,9379,-12.16
广东,珠海,2013,11274,20.20
广东,珠海,2014,12133,7.62
广东,珠海,2015,14860,22.48
广东,珠海,2016,18917,27.30
广东,珠海,2017,19374,2.42
广东,珠海,2018,20611,6.38
广东,珠海,2019,20959,1.69
广东,珠海,2020,20718,-1.15
广东,珠海,2021,23412,13.00
广东,珠海,2022,22107,-5.57
广东,珠海,2023,21005,-4.98
广东,珠海,2024,20968,-0.18
广东,肇庆,2015,5492,
广东,肇庆,2016,5433,-1.07
广东,肇庆,2017,6908,27.15
广东,肇庆,2018,7206,4.31
广东,肇庆,2019,7209,0.04
广东,肇庆,2020,7105,-1.44
广东,肇庆,2021,6647,-6.45
广东,肇庆,2022,6486,-2.42
广东,肇庆,2023,6424,-0.96
广东,肇庆,2024,6307,-1.82
广东,茂名,2015,5540,
广东,茂名,2016,5861,5.79
广东,茂名,2017,7236,23.46
广东,茂名,2018,7137,-1.37
广东,茂名,2019,7802,9.32
广东,茂名,2020,7618,-2.36
广东,茂名,2021,7168,-5.91
广东,茂名,2022,6676,-6.86
广东,茂名,2023,6609,-1.00
广东,茂名,2024,6602,-0.11
广东,阳春,2018,5346,
广东,阳春,2019,5108,-4.45
广东,阳春,2020,5175,1.31
广东,阳春,2021,5108,-1.29
广东,阳春,2022,5070,-0.74
广东,阳春,2023,4675,-7.79
广东,阳春,2024,4640,-0.75
广东,阳江,2015,4143,
广东,阳江,2016,4045,-2.37
广东,阳江,2017,5366,32.66
广东,阳江,2018,5823,8.52
广东,阳江,2019,6196,6.41
广东,阳江,2020,6072,-2.00
广东,阳江,2021,5852,-3.62
广东,阳江,2022,5740,-1.91
广东,阳江,2023,5483,-4.48
广东,阳江,2024,5500,0.31
广东,韶关,2015,4561,
广东,韶关,2016,4734,3.79
广东,韶关,2017,5176,9.34
广东,韶关,2018,5467,5.62
广东,韶关,2019,5745,5.09
广东,韶关,2020,5885,2.44
广东,韶关,2021,5594,-4.94
广东,韶关,2022,5736,2.54
广东,韶关,2023,5428,-5.37
广东,韶关,2024,5475,0.87
广东,顺德,2018,8816,
广东,顺德,2019,9917,12.49
广东,顺德,2020,10833,9.24
广东,顺德,2021,10479,-3.27
广东,顺德,2022,10986,4.84
广东,顺德,2023,10986,0.00
广东,顺德,2024,10986,0.00
广西,北海,2015,4589,
广西,北海,2016,4443,-3.18
广西,北海,2017,5616,26.40
广西,北海,2018,6689,19.11
广西,北海,2019,6695,0.09
广西,北海,2020,6696,0.01
广西,北海,2021,6040,-9.80
广西,北海,2022,5940,-1.66
广西,北海,2023,5506,-7.31
广西,北海,2024,5641,2.45
广西,南宁,2011,7374,
广西,南宁,2012,6767,-8.23
广西,南宁,2013,6995,3.37
广西,南宁,2014,6290,-10.08
广西,南宁,2015,6694,6.42
广西,南宁,2016,7203,7.60
广西,南宁,2017,9438,31.03
广西,南宁,2018,10453,10.75
广西,南宁,2019,10891,4.19
广西,南宁,2020,10875,-0.15
广西,南宁,2021,11066,1.76
广西,南宁,2022,10482,-5.28
广西,南宁,2023,9762,-6.87
广西,南宁,2024,9714,-0.49
广西,崇左,2018,5494,
广西,崇左,2019,5040,-8.26
广西,崇左,2020,5040,0.00
广西,崇左,2021,4960,-1.59
广西,崇左,2022,4959,-0.02
广西,崇左,2023,4560,-8.05
广西,崇左,2024,4229,-7.26
广西,来宾,2019,4486,
广西,来宾,2020,4537,1.14
广西,来宾,2021,4508,-0.64
广西,来宾,2022,4490,-0.40
广西,来宾,2023,4358,-2.94
广西,来宾,2024,4366,0.18
广西,柳州,2014,6741,
广西,柳州,2015,6371,-5.49
广西,柳州,2016,6649,4.36
广西,柳州,2017,7605,14.38
广西,柳州,2018,8613,13.25
广西,柳州,2019,9175,6.53
广西,柳州,2020,9110,-0.71
广西,柳州,2021,8562,-6.02
广西,柳州,2022,7885,-7.91
广西,柳州,2023,6977,-11.52
广西,柳州,2024,7069,1.32
广西,桂林,2011,5271,
广西,桂林,2012,5493,4.21
广西,桂林,2013,6142,11.82
广西,桂林,2015,5664,-7.78
广西,桂林,2016,5973,5.46
广西,桂林,2017,6132,2.66
广西,桂林,2018,6450,5.19
广西,桂林,2019,6577,1.97
广西,桂林,2020,6507,-1.06
广西,桂林,2021,6052,-6.99
